raw_input,expected_degree,predicted_degree,expected_field,predicted_field,status,layer_used,confidence,fuzzy_score,error_category
United Kingdom MBBS qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBS (United Kingdom),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBS (UK),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBS (5-6 years),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBS (Hons),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBS with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B B S,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
M B B S degree,Bachelor of Medicine Bachelor of Surgery,M B B S,,,review_needed,L3_stub,0.35,35,wrong_degree
M B B S qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B B S (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
M B B S (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
M B B S (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
M B B S (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
M B B S with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK M B B S,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9382,93.8,wrong_degree
UK M B B S degree,Bachelor of Medicine Bachelor of Surgery,UK M B B S,,,review_needed,L3_stub,0.35,35,wrong_degree
UK M B B S qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK M B B S (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9382,93.8,wrong_degree
UK M B B S (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9382,93.8,wrong_degree
UK M B B S (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9382,93.8,wrong_degree
UK M B B S (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9382,93.8,wrong_degree
UK M B B S with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M B B S,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.819,81.9,wrong_degree
United Kingdom M B B S degree,Bachelor of Medicine Bachelor of Surgery,United Kingdom M B B S,,,review_needed,L3_stub,0.35,35,wrong_degree
United Kingdom M B B S qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M B B S (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.819,81.9,wrong_degree
United Kingdom M B B S (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.819,81.9,wrong_degree
United Kingdom M B B S (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.819,81.9,wrong_degree
United Kingdom M B B S (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.819,81.9,wrong_degree
United Kingdom M B B S with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MB ChB,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
MB ChB degree,Bachelor of Medicine Bachelor of Surgery,MB ChB,,,review_needed,L3_stub,0.35,35,wrong_degree
MB ChB qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MB ChB (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
MB ChB (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
MB ChB (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
MB ChB (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
MB ChB with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK MB ChB,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
UK MB ChB degree,Bachelor of Medicine Bachelor of Surgery,UK MB ChB,,,review_needed,L3_stub,0.35,35,wrong_degree
UK MB ChB qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK MB ChB (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
UK MB ChB (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
UK MB ChB (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
UK MB ChB (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.93,93.0,wrong_degree
UK MB ChB with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MB ChB,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MB ChB degree,Bachelor of Medicine Bachelor of Surgery,United Kingdom MB ChB,,,review_needed,L3_stub,0.35,35,wrong_degree
United Kingdom MB ChB qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MB ChB (United Kingdom),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MB ChB (UK),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MB ChB (5-6 years),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MB ChB (Hons),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MB ChB with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B C H B,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B C H B degree,Bachelor of Medicine Bachelor of Surgery,M B C H B,,,review_needed,L3_stub,0.35,35,wrong_degree
M B C H B qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B C H B (United Kingdom),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B C H B (UK),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B C H B (5-6 years),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B C H B (Hons),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B C H B with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK M B C H B,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7086,70.9,wrong_degree
UK M B C H B degree,Bachelor of Medicine Bachelor of Surgery,UK M B C H B,,,review_needed,L3_stub,0.35,35,wrong_degree
UK M B C H B qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK M B C H B (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7086,70.9,wrong_degree
UK M B C H B (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7086,70.9,wrong_degree
UK M B C H B (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7086,70.9,wrong_degree
UK M B C H B (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7086,70.9,wrong_degree
UK M B C H B with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M B C H B,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M B C H B degree,Bachelor of Medicine Bachelor of Surgery,United Kingdom M B C H B,,,review_needed,L3_stub,0.35,35,wrong_degree
United Kingdom M B C H B qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M B C H B (United Kingdom),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M B C H B (UK),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M B C H B (5-6 years),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M B C H B (Hons),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M B C H B with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M.B.C.H.B.,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
M.B.C.H.B. degree,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.8559,85.6,wrong_degree
M.B.C.H.B. qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M.B.C.H.B. (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
M.B.C.H.B. (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
M.B.C.H.B. (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
M.B.C.H.B. (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
M.B.C.H.B. with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK M.B.C.H.B.,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9192,91.9,wrong_degree
UK M.B.C.H.B. degree,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.825,82.5,wrong_degree
UK M.B.C.H.B. qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK M.B.C.H.B. (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9192,91.9,wrong_degree
UK M.B.C.H.B. (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9192,91.9,wrong_degree
UK M.B.C.H.B. (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9192,91.9,wrong_degree
UK M.B.C.H.B. (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9192,91.9,wrong_degree
UK M.B.C.H.B. with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M.B.C.H.B.,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M.B.C.H.B. degree,Bachelor of Medicine Bachelor of Surgery,United Kingdom M.B.C.H.B.,,,review_needed,L3_stub,0.35,35,wrong_degree
United Kingdom M.B.C.H.B. qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M.B.C.H.B. (United Kingdom),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M.B.C.H.B. (UK),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M.B.C.H.B. (5-6 years),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M.B.C.H.B. (Hons),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom M.B.C.H.B. with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BMBS,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
BMBS degree,Bachelor of Medicine Bachelor of Surgery,BMBS,,,review_needed,L3_stub,0.35,35,wrong_degree
BMBS qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
BMBS (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
BMBS (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
BMBS (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
BMBS (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,resolved,L1,1.0,100,wrong_degree
BMBS with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK BMBS,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9045,90.5,wrong_degree
UK BMBS degree,Bachelor of Medicine Bachelor of Surgery,UK BMBS,,,review_needed,L3_stub,0.35,35,wrong_degree
UK BMBS qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK BMBS (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9045,90.5,wrong_degree
UK BMBS (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9045,90.5,wrong_degree
UK BMBS (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9045,90.5,wrong_degree
UK BMBS (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9045,90.5,wrong_degree
UK BMBS with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom BMBS,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom BMBS degree,Bachelor of Medicine Bachelor of Surgery,United Kingdom BMBS,,,review_needed,L3_stub,0.35,35,wrong_degree
United Kingdom BMBS qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom BMBS (United Kingdom),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom BMBS (UK),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom BMBS (5-6 years),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom BMBS (Hons),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom BMBS with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B M B S,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,1.0,100.0,wrong_degree
B M B S degree,Bachelor of Medicine Bachelor of Surgery,B M B S,,,review_needed,L3_stub,0.35,35,wrong_degree
B M B S qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
B M B S (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,1.0,100.0,wrong_degree
B M B S (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,1.0,100.0,wrong_degree
B M B S (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,1.0,100.0,wrong_degree
B M B S (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,1.0,100.0,wrong_degree
B M B S with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK B M B S,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9382,93.8,wrong_degree
UK B M B S degree,Bachelor of Medicine Bachelor of Surgery,UK B M B S,,,review_needed,L3_stub,0.35,35,wrong_degree
UK B M B S qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK B M B S (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9382,93.8,wrong_degree
UK B M B S (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9382,93.8,wrong_degree
UK B M B S (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9382,93.8,wrong_degree
UK B M B S (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,fuzzy_matched,L2,0.9382,93.8,wrong_degree
UK B M B S with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom B M B S,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.819,81.9,wrong_degree
United Kingdom B M B S degree,Bachelor of Medicine Bachelor of Surgery,United Kingdom B M B S,,,review_needed,L3_stub,0.35,35,wrong_degree
United Kingdom B M B S qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom B M B S (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.819,81.9,wrong_degree
United Kingdom B M B S (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.819,81.9,wrong_degree
United Kingdom B M B S (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.819,81.9,wrong_degree
United Kingdom B M B S (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.819,81.9,wrong_degree
United Kingdom B M B S with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MBBCh,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.8,80.0,wrong_degree
MBBCh degree,Bachelor of Medicine Bachelor of Surgery,MBBCh,,,review_needed,L3_stub,0.35,35,wrong_degree
MBBCh qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
MBBCh (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.8,80.0,wrong_degree
MBBCh (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.8,80.0,wrong_degree
MBBCh (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.8,80.0,wrong_degree
MBBCh (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.8,80.0,wrong_degree
MBBCh with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK MBBCh,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK MBBCh degree,Bachelor of Medicine Bachelor of Surgery,UK MBBCh,,,review_needed,L3_stub,0.35,35,wrong_degree
UK MBBCh qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK MBBCh (United Kingdom),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK MBBCh (UK),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK MBBCh (5-6 years),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK MBBCh (Hons),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK MBBCh with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBCh,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBCh degree,Bachelor of Medicine Bachelor of Surgery,United Kingdom MBBCh,,,review_needed,L3_stub,0.35,35,wrong_degree
United Kingdom MBBCh qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBCh (United Kingdom),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBCh (UK),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBCh (5-6 years),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBCh (Hons),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
United Kingdom MBBCh with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B B C H,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B B C H degree,Bachelor of Medicine Bachelor of Surgery,M B B C H,,,review_needed,L3_stub,0.35,35,wrong_degree
M B B C H qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B B C H (United Kingdom),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B B C H (UK),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B B C H (5-6 years),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B B C H (Hons),Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
M B B C H with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK M B B C H,Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7086,70.9,wrong_degree
UK M B B C H degree,Bachelor of Medicine Bachelor of Surgery,UK M B B C H,,,review_needed,L3_stub,0.35,35,wrong_degree
UK M B B C H qualification,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
UK M B B C H (United Kingdom),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7086,70.9,wrong_degree
UK M B B C H (UK),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7086,70.9,wrong_degree
UK M B B C H (5-6 years),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7086,70.9,wrong_degree
UK M B B C H (Hons),Bachelor of Medicine Bachelor of Surgery,Bachelor of Medicine and Bachelor of Surgery,,,review_needed,L2,0.7086,70.9,wrong_degree
UK M B B C H with Honours,Bachelor of Medicine Bachelor of Surgery,,,,unresolved,unresolved,0.0,0,unresolved_below_confidence_threshold
